ct_id	numReports	probability
25025091200	2	0.0163746150616
25025081300	2	0.0159727693277
25025080300	4	1.15863452087e-06
25025040200	1	0.0240569748363
25025000802	19	6.71818297702e-17
25025020301	1	0.0292422976822
25025000100	7	1.52579732244e-08
