TRACT_ID       DENSITY
25025981300       2.5706940874
25025030300       1.64203612479
25025080601       1.63896043081
25025081500       1.40581068416
25025010403       1.332001332
25025040600       1.22749590835
25025082100       1.19402985075
25025110502       1.05097214924
25025081800       1.03519668737
25025030100       1.02354145343
25025140201       0.965250965251
25025091600       0.956022944551
25025091200       0.927643784787
25025040100       0.922509225092
25025110501       0.922225637873
25025081200       0.918836140888
25025090200       0.89565606807
25025060600       0.848536274926
25025070101       0.847170450695
