TRACT_ID       DENSITY
25025980300       2.95857988166
25025040801       2.5641025641
25025070101       1.86377499153
25025040600       1.63666121113
25025082100       1.39303482587
25025070700       1.2706480305
25025030300       1.2315270936
25025081200       1.22511485452
25025092200       1.194386384
25025070800       1.07933081489
25025082000       1.06571936057
25025140106       1.05207785376
25025070200       0.95822154082
25025081500       0.937207122774
25025061200       0.925925925926
25025010405       0.905469032959
25025061101       0.89605734767
25025010103       0.87546509083
25025090100       0.875082038941
