TRACT_ID       DENSITY
25025091400       1.09449106166
25025091001       1.09409190372
25025081800       1.03519668737
25025060800       1.00908173562
25025010403       0.999000999001
25025081900       0.963081861958
25025091200       0.927643784787
25025100300       0.908265213442
25025090100       0.875082038941
25025120600       0.856531049251
25025110401       0.84127874369
25025030400       0.815993472052
25025130404       0.689417442261
25025101102       0.682438580528
25025130300       0.678886625933
25025000701       0.674763832659
