TRACT_ID       DENSITY
25025091500       1.60183066362
25025000601       1.12013441613
25025060700       1.05652403592
25025010600       1.04968509447
25025061200       0.925925925926
25025091800       0.869061413673
25025110301       0.831600831601
25025000202       0.772200772201
25025010408       0.70126227209
25025080500       0.645994832041
25025081900       0.642054574639
25025091600       0.6373486297
25025101101       0.633914421553
25025010204       0.630318310747
25025040200       0.622665006227
25025091100       0.617156963588
25025100300       0.605510142295
25025070900       0.60078101532
25025080100       0.597014925373
25025120201       0.581564408258
25025070402       0.580383052815
25025092400       0.568504832291
25025080300       0.565291124929
