ct_id       numReports       probability
25025120500       3       0.0494619077137
25025091900       6       0.00192750957561
25025140106       2       0.0204552348432
25025071101       4       0.034202617154
25025070300       5       0.0102241888104
25025040200       2       0.0461678023348
25025020301       2       0.0427691560746
