TRACT_ID       DENSITY
25025092300       1.7283097131
25025120103       1.32625994695
25025090600       1.27768313458
25025010702       1.25
25025060200       1.04384133612
25025030100       1.02354145343
25025050600       0.969461948619
25025010203       0.897827258036
25025120301       0.834202294056
25025120105       0.818330605565
25025030400       0.815993472052
25025091900       0.777202072539
25025080801       0.772200772201
25025080900       0.748502994012
25025110103       0.732600732601
25025091400       0.729660707771
25025100100       0.725952813067
