TRACT_ID       DENSITY
25025981800       24.3902439024
25025981202       19.3236714976
25025010702       8.33333333333
25025070101       8.13283632667
25025090600       8.09199318569
25025040600       7.77414075286
25025092200       7.76351149597
25025061200       7.40740740741
25025081800       7.24637681159
25025080601       6.55584172325
25025090400       5.73927302542
25025071101       5.59552358114
25025010701       5.24616626312
25025000701       5.17318938372
25025080401       5.16605166052
25025120500       5.14800514801
25025091600       5.0987890376
25025000100       4.9365303244
25025090700       4.91228070175
25025070300       4.86057815298
25025120301       4.79666319082
25025091001       4.74106491612
25025090300       4.71846492608
25025101002       4.61940148624
25025050300       4.44247001333
25025060600       4.24268137463
25025091700       4.23590746171
25025070700       4.23549343499
25025081300       4.20168067227
25025071201       4.15202810604
